work_order_id,turnaround_id,unit,discipline,job_type,work_category,on_critical_path,contractor,planned_start,planned_finish,actual_start,actual_finish,planned_hours,actual_hours,crew_size,planned_cost,actual_cost,material_cost_planned,material_cost_actual,material_ready_on_time,rework_flag,safety_standdown_hours,primary_delay_reason
WO-00775,TAR-2024-COK,Delayed Coker Unit,Valves,Inspection,Planned,N,Northgate Industrial,2024-04-21,2024-04-30,2024-04-21,2024-04-30,69.5,55.8,8,8739.0,7163.0,745.0,745.0,Y,N,0.0,On Plan
WO-00776,TAR-2024-COK,Delayed Coker Unit,Inspection/NDT,Repair,Planned,N,Apex Turnaround Services,2024-04-23,2024-04-27,2024-04-24,2024-04-28,50.1,54.9,13,9162.0,9934.0,1103.0,1103.0,Y,N,0.0,Labor Productivity
WO-00777,TAR-2024-COK,Delayed Coker Unit,Mechanical (Rotating),Repair,Planned,N,Sterling TAR Contractors,2024-04-23,2024-05-02,2024-04-24,2024-05-05,98.9,120.4,5,18346.0,21306.0,4732.0,4732.0,Y,N,0.0,Permit / Isolation Wait
WO-00778,TAR-2024-COK,Delayed Coker Unit,Scaffolding,Repair,Planned,N,Sterling TAR Contractors,2024-03-20,2024-03-28,2024-03-21,2024-03-30,129.1,147.8,7,15010.0,16414.0,5313.0,5313.0,Y,N,0.0,Labor Productivity
WO-00779,TAR-2024-COK,Delayed Coker Unit,Mechanical (Static/Vessels),Repair,Planned,N,Apex Turnaround Services,2024-04-27,2024-05-01,2024-04-28,2024-05-03,83.1,97.4,10,14217.0,16023.0,3720.0,3720.0,Y,N,0.0,Inspection Hold
WO-00780,TAR-2024-COK,Delayed Coker Unit,Mechanical (Static/Vessels),Repair,Planned,N,Sterling TAR Contractors,2024-04-01,2024-04-04,2024-04-01,2024-04-05,43.2,58.4,3,6369.0,8321.0,822.0,822.0,Y,N,0.0,Permit / Isolation Wait
WO-00781,TAR-2024-COK,Delayed Coker Unit,Mechanical (Rotating),Cleaning,Planned,N,Sterling TAR Contractors,2024-04-22,2024-04-26,2024-04-23,2024-04-27,43.8,35.8,4,6397.0,5327.0,537.0,537.0,Y,N,0.0,On Plan
WO-00782,TAR-2024-COK,Delayed Coker Unit,Piping,Replacement,Planned,N,In-House Maintenance,2024-04-13,2024-04-21,2024-04-13,2024-04-22,100.0,112.8,12,11225.0,12511.0,1180.0,1180.0,Y,N,0.0,Labor Productivity
WO-00783,TAR-2024-COK,Delayed Coker Unit,Instrumentation,Repair,Planned,N,Sterling TAR Contractors,2024-04-05,2024-04-12,2024-04-06,2024-04-13,110.1,102.2,4,18881.0,17881.0,4955.0,4955.0,Y,N,0.0,On Plan
WO-00784,TAR-2024-COK,Delayed Coker Unit,Piping,Overhaul,Planned,N,In-House Maintenance,2024-04-13,2024-05-01,2024-04-13,2024-05-01,241.5,248.2,11,33101.0,33759.0,9414.0,9414.0,Y,N,0.0,On Plan
WO-00785,TAR-2024-COK,Delayed Coker Unit,Valves,Inspection,Planned,N,In-House Maintenance,2024-04-21,2024-05-05,2024-04-21,2024-05-06,152.5,165.6,8,21390.0,22801.0,4957.0,4957.0,Y,N,0.0,Inspection Hold
WO-00786,TAR-2024-COK,Delayed Coker Unit,Piping,Repair,Discovery,N,Northgate Industrial,2024-04-18,2024-04-27,2024-04-19,2024-05-04,146.1,245.4,11,19764.0,29853.0,4921.0,4921.0,Y,Y,0.0,Scope Growth / Discovery
WO-00787,TAR-2024-COK,Delayed Coker Unit,Piping,Overhaul,Planned,N,Delta Mechanical Ltd,2024-03-21,2024-03-31,2024-03-22,2024-04-05,95.5,129.6,5,13068.0,17352.0,4321.0,5482.0,N,N,0.0,Material Delay
WO-00788,TAR-2024-COK,Delayed Coker Unit,Mechanical (Rotating),Replacement,Discovery,N,Northgate Industrial,2024-04-23,2024-06-04,2024-04-24,2024-06-30,447.7,718.9,5,76071.0,116492.0,11990.0,13593.0,N,N,0.0,Scope Growth / Discovery
WO-00789,TAR-2024-COK,Delayed Coker Unit,Mechanical (Static/Vessels),Inspection,Planned,N,Delta Mechanical Ltd,2024-04-15,2024-05-03,2024-04-15,2024-05-07,273.5,338.7,11,40337.0,47809.0,8996.0,8996.0,Y,N,0.0,Permit / Isolation Wait
WO-00790,TAR-2024-COK,Delayed Coker Unit,Piping,Inspection,Planned,N,Northgate Industrial,2024-03-19,2024-03-28,2024-03-20,2024-03-29,88.3,91.3,8,12168.0,12439.0,4195.0,4195.0,Y,N,0.0,On Plan
WO-00791,TAR-2024-COK,Delayed Coker Unit,Electrical,Cleaning,Planned,N,Northgate Industrial,2024-03-28,2024-04-27,2024-03-29,2024-04-28,304.4,264.7,6,54354.0,49262.0,15315.0,15315.0,Y,N,0.0,On Plan
WO-00792,TAR-2024-COK,Delayed Coker Unit,Instrumentation,Repair,Emergent,N,Northgate Industrial,2024-04-19,2024-04-23,2024-04-19,2024-04-26,71.2,116.1,3,9812.0,15668.0,526.0,526.0,Y,N,0.0,Scope Growth / Discovery
WO-00793,TAR-2024-COK,Delayed Coker Unit,Mechanical (Static/Vessels),Overhaul,Emergent,N,Sterling TAR Contractors,2024-04-29,2024-05-14,2024-04-29,2024-06-10,220.9,617.7,2,36512.0,86406.0,10285.0,13068.0,N,Y,0.0,Scope Growth / Discovery
WO-00794,TAR-2024-COK,Delayed Coker Unit,Piping,Repair,Planned,N,Sterling TAR Contractors,2024-04-15,2024-04-21,2024-04-15,2024-04-21,120.1,113.0,4,17259.0,16543.0,5145.0,5145.0,Y,N,0.0,On Plan
WO-00795,TAR-2024-COK,Delayed Coker Unit,Piping,Repair,Planned,N,In-House Maintenance,2024-04-15,2024-04-20,2024-04-16,2024-04-21,73.6,74.3,8,9523.0,9590.0,2376.0,2376.0,Y,N,0.0,On Plan
WO-00796,TAR-2024-COK,Delayed Coker Unit,Mechanical (Static/Vessels),Repair,Planned,N,In-House Maintenance,2024-04-10,2024-04-16,2024-04-10,2024-04-17,68.8,80.1,7,10391.0,11747.0,2134.0,2134.0,Y,N,0.0,Labor Productivity
WO-00797,TAR-2024-COK,Delayed Coker Unit,Scaffolding,Overhaul,Planned,N,In-House Maintenance,2024-04-12,2024-04-18,2024-04-12,2024-04-19,81.9,93.9,10,8361.0,9223.0,2477.0,2477.0,Y,N,0.0,Permit / Isolation Wait
WO-00798,TAR-2024-COK,Delayed Coker Unit,Catalyst Handling,Cleaning,Planned,N,In-House Maintenance,2024-04-17,2024-04-19,2024-04-18,2024-04-21,36.8,52.4,10,4949.0,6625.0,994.0,994.0,Y,N,14.8,Safety Stand-down
WO-00799,TAR-2024-COK,Delayed Coker Unit,Electrical,Inspection,Discovery,Y,Delta Mechanical Ltd,2024-04-08,2024-04-16,2024-04-08,2024-05-06,148.60512109073832,523.9,6,22680.0,71892.0,3569.0,4516.0,N,Y,0.0,Scope Growth / Discovery
WO-00800,TAR-2024-COK,Delayed Coker Unit,Mechanical (Rotating),Overhaul,Discovery,N,Northgate Industrial,2024-04-05,2024-04-07,2024-04-05,2024-04-10,33.1,80.6,13,5307.0,11992.0,706.0,789.0,N,N,0.0,Scope Growth / Discovery
WO-00801,TAR-2024-COK,Delayed Coker Unit,Piping,Overhaul,Planned,N,Delta Mechanical Ltd,2024-04-16,2024-04-22,2024-04-16,2024-04-25,107.8,162.3,6,13034.0,18232.0,3177.0,3391.0,N,N,0.0,Material Delay
WO-00802,TAR-2024-COK,Delayed Coker Unit,Civil,Overhaul,Planned,N,Apex Turnaround Services,2024-04-22,2024-04-25,2024-04-23,2024-04-27,63.5,90.5,3,6099.0,8413.0,658.0,658.0,Y,Y,0.0,Rework / Quality
WO-00803,TAR-2024-COK,Delayed Coker Unit,Piping,Cleaning,Planned,N,Northgate Industrial,2024-04-25,2024-05-07,2024-04-26,2024-05-08,116.5,108.7,4,12400.0,11617.0,703.0,703.0,Y,N,0.0,On Plan
WO-00804,TAR-2024-COK,Delayed Coker Unit,Piping,Repair,Emergent,N,Apex Turnaround Services,2024-04-18,2024-04-22,2024-04-19,2024-04-28,71.6,160.2,10,10468.0,19143.0,3457.0,3457.0,Y,N,0.0,Scope Growth / Discovery
WO-00805,TAR-2024-COK,Delayed Coker Unit,Piping,Inspection,Planned,N,Delta Mechanical Ltd,2024-03-28,2024-03-31,2024-03-29,2024-04-01,27.3,31.0,2,3650.0,3996.0,1102.0,1102.0,Y,N,0.0,Inspection Hold
WO-00806,TAR-2024-COK,Delayed Coker Unit,Mechanical (Static/Vessels),Inspection,Planned,N,In-House Maintenance,2024-04-13,2024-04-17,2024-04-14,2024-04-18,52.6,47.0,5,8383.0,7695.0,1921.0,1921.0,Y,N,0.0,On Plan
WO-00807,TAR-2024-COK,Delayed Coker Unit,Valves,Replacement,Planned,Y,Sterling TAR Contractors,2024-03-21,2024-04-01,2024-03-22,2024-04-02,98.54244372152363,99.5,5,14602.0,14705.0,4011.0,4011.0,Y,N,0.0,On Plan
WO-00808,TAR-2024-COK,Delayed Coker Unit,Mechanical (Static/Vessels),Repair,Discovery,N,Sterling TAR Contractors,2024-04-19,2024-04-21,2024-04-19,2024-04-23,45.2,82.9,11,6185.0,10758.0,774.0,835.0,N,N,0.0,Scope Growth / Discovery
WO-00809,TAR-2024-COK,Delayed Coker Unit,Mechanical (Static/Vessels),Repair,Planned,N,Northgate Industrial,2024-04-29,2024-05-06,2024-04-30,2024-05-08,128.8,150.8,13,21429.0,24262.0,4841.0,4841.0,Y,Y,0.0,Rework / Quality
WO-00810,TAR-2024-COK,Delayed Coker Unit,Electrical,Overhaul,Emergent,N,In-House Maintenance,2024-03-19,2024-03-22,2024-03-19,2024-03-24,50.4,77.8,11,7160.0,10633.0,773.0,773.0,Y,N,0.0,Scope Growth / Discovery
WO-00811,TAR-2024-COK,Delayed Coker Unit,Piping,Cleaning,Planned,N,Northgate Industrial,2024-04-18,2024-04-28,2024-04-18,2024-04-28,153.2,142.6,6,17143.0,16120.0,2357.0,2357.0,Y,N,0.0,On Plan
WO-00812,TAR-2024-COK,Delayed Coker Unit,Piping,Repair,Emergent,N,Apex Turnaround Services,2024-03-19,2024-03-22,2024-03-20,2024-03-24,46.8,65.3,13,6231.0,8502.0,1887.0,2441.0,N,N,0.0,Scope Growth / Discovery
WO-00813,TAR-2024-COK,Delayed Coker Unit,Piping,Repair,Planned,N,Delta Mechanical Ltd,2024-04-04,2024-04-09,2024-04-04,2024-04-10,81.4,95.7,5,9538.0,11217.0,1715.0,2020.0,N,N,0.0,Material Delay
WO-00814,TAR-2024-COK,Delayed Coker Unit,Mechanical (Static/Vessels),Cleaning,Discovery,N,Northgate Industrial,2024-04-23,2024-04-30,2024-04-23,2024-05-01,112.4,124.0,11,15318.0,16813.0,835.0,835.0,Y,N,0.0,Scope Growth / Discovery
WO-00815,TAR-2024-COK,Delayed Coker Unit,Insulation,Repair,Planned,N,Northgate Industrial,2024-03-27,2024-04-01,2024-03-28,2024-04-02,56.2,53.5,13,5248.0,5061.0,1344.0,1344.0,Y,N,0.0,On Plan
WO-00816,TAR-2024-COK,Delayed Coker Unit,Instrumentation,Repair,Planned,Y,In-House Maintenance,2024-03-28,2024-04-13,2024-03-29,2024-04-18,248.62107521332422,304.4,3,38434.0,46228.0,3697.0,3697.0,Y,N,0.0,Labor Productivity
WO-00817,TAR-2024-COK,Delayed Coker Unit,Mechanical (Rotating),Repair,Planned,N,Northgate Industrial,2024-04-26,2024-04-29,2024-04-26,2024-04-29,52.3,56.6,7,9933.0,10528.0,2706.0,2706.0,Y,N,0.0,Permit / Isolation Wait
WO-00818,TAR-2024-COK,Delayed Coker Unit,Mechanical (Rotating),Cleaning,Planned,N,Delta Mechanical Ltd,2024-04-11,2024-04-15,2024-04-12,2024-04-19,41.1,70.3,8,6450.0,10547.0,845.0,960.0,N,N,0.0,Material Delay
WO-00819,TAR-2024-COK,Delayed Coker Unit,Valves,Repair,Planned,N,Northgate Industrial,2024-04-15,2024-04-21,2024-04-16,2024-04-24,87.1,117.6,8,11356.0,14792.0,1542.0,1542.0,Y,Y,0.0,Rework / Quality
WO-00820,TAR-2024-COK,Delayed Coker Unit,Scaffolding,Overhaul,Planned,N,In-House Maintenance,2024-04-27,2024-05-13,2024-04-28,2024-05-16,229.4,257.2,12,18912.0,20886.0,2624.0,2624.0,Y,N,0.0,Inspection Hold
WO-00821,TAR-2024-COK,Delayed Coker Unit,Scaffolding,Replacement,Planned,N,Northgate Industrial,2024-04-09,2024-04-16,2024-04-10,2024-04-17,129.6,131.2,5,10681.0,10797.0,1332.0,1332.0,Y,N,0.0,On Plan
WO-00822,TAR-2024-COK,Delayed Coker Unit,Insulation,Overhaul,Emergent,Y,In-House Maintenance,2024-03-23,2024-03-29,2024-03-23,2024-04-07,110.04293510692501,276.1,5,8706.0,20805.0,932.0,1300.0,N,N,0.0,Scope Growth / Discovery
WO-00823,TAR-2024-COK,Delayed Coker Unit,Piping,Repair,Discovery,N,Sterling TAR Contractors,2024-04-05,2024-04-09,2024-04-06,2024-04-12,47.6,77.0,2,5264.0,8064.0,729.0,729.0,Y,N,0.0,Scope Growth / Discovery
WO-00824,TAR-2024-COK,Delayed Coker Unit,Scaffolding,Repair,Discovery,N,Delta Mechanical Ltd,2024-04-12,2024-04-21,2024-04-12,2024-05-02,134.7,295.1,3,15071.0,27529.0,5128.0,5745.0,N,N,0.0,Scope Growth / Discovery
WO-00825,TAR-2024-COK,Delayed Coker Unit,Valves,Inspection,Planned,N,Apex Turnaround Services,2024-04-16,2024-04-23,2024-04-16,2024-04-26,77.0,106.9,2,10637.0,13805.0,2480.0,2480.0,Y,N,0.0,Permit / Isolation Wait
WO-00826,TAR-2024-COK,Delayed Coker Unit,Inspection/NDT,Overhaul,Planned,N,Apex Turnaround Services,2024-04-02,2024-04-11,2024-04-03,2024-04-16,125.9,185.1,13,22196.0,32015.0,1990.0,2308.0,N,N,0.0,Material Delay
WO-00827,TAR-2024-COK,Delayed Coker Unit,Mechanical (Rotating),Repair,Planned,N,Apex Turnaround Services,2024-03-29,2024-04-01,2024-03-29,2024-04-02,57.7,71.8,2,11211.0,13176.0,3170.0,3170.0,Y,N,0.0,Labor Productivity
WO-00828,TAR-2024-COK,Delayed Coker Unit,Piping,Repair,Planned,N,In-House Maintenance,2024-04-13,2024-04-19,2024-04-14,2024-04-22,69.1,86.6,13,9040.0,10738.0,2338.0,2338.0,Y,N,0.0,Labor Productivity
WO-00829,TAR-2024-COK,Delayed Coker Unit,Valves,Repair,Planned,N,Sterling TAR Contractors,2024-04-17,2024-04-22,2024-04-17,2024-04-23,107.3,124.4,10,15194.0,17148.0,2937.0,2937.0,Y,N,0.0,Permit / Isolation Wait
WO-00830,TAR-2024-COK,Delayed Coker Unit,Inspection/NDT,Inspection,Planned,N,Northgate Industrial,2024-04-11,2024-04-20,2024-04-11,2024-04-23,105.2,137.4,10,20004.0,25170.0,3128.0,3128.0,Y,N,0.0,Labor Productivity
WO-00831,TAR-2024-COK,Delayed Coker Unit,Mechanical (Static/Vessels),Replacement,Discovery,N,Sterling TAR Contractors,2024-04-17,2024-04-23,2024-04-18,2024-04-29,103.7,183.5,3,15594.0,26119.0,2339.0,2664.0,N,N,0.0,Scope Growth / Discovery
WO-00832,TAR-2024-COK,Delayed Coker Unit,Mechanical (Rotating),Overhaul,Planned,N,In-House Maintenance,2024-04-02,2024-04-14,2024-04-02,2024-04-15,206.3,224.9,11,37968.0,40604.0,8732.0,8732.0,Y,N,0.0,Permit / Isolation Wait
WO-00833,TAR-2024-COK,Delayed Coker Unit,Valves,Replacement,Planned,N,Apex Turnaround Services,2024-04-29,2024-05-17,2024-04-29,2024-05-19,201.8,223.9,12,32227.0,34765.0,9058.0,9058.0,Y,N,0.0,Labor Productivity
WO-00834,TAR-2024-COK,Delayed Coker Unit,Mechanical (Static/Vessels),Cleaning,Planned,N,Delta Mechanical Ltd,2024-04-10,2024-04-17,2024-04-10,2024-04-20,101.7,138.3,9,16089.0,20610.0,3524.0,3524.0,Y,N,0.0,Labor Productivity
WO-00835,TAR-2024-COK,Delayed Coker Unit,Scaffolding,Repair,Planned,N,Sterling TAR Contractors,2024-04-04,2024-04-08,2024-04-05,2024-04-09,73.7,80.0,6,6133.0,6569.0,1036.0,1036.0,Y,N,0.0,Inspection Hold
WO-00836,TAR-2024-COK,Delayed Coker Unit,Mechanical (Rotating),Overhaul,Emergent,N,Sterling TAR Contractors,2024-04-20,2024-04-28,2024-04-20,2024-05-02,67.7,102.9,4,10218.0,15217.0,1108.0,1370.0,N,N,0.0,Scope Growth / Discovery
WO-00837,TAR-2024-COK,Delayed Coker Unit,Piping,Overhaul,Planned,N,Northgate Industrial,2024-04-17,2024-05-01,2024-04-17,2024-05-01,121.8,118.2,7,12517.0,12178.0,1040.0,1040.0,Y,N,0.0,On Plan
WO-00838,TAR-2024-COK,Delayed Coker Unit,Mechanical (Rotating),Cleaning,Discovery,N,Apex Turnaround Services,2024-04-03,2024-04-04,2024-04-04,2024-04-06,23.7,38.1,9,3838.0,5910.0,525.0,584.0,N,N,0.0,Scope Growth / Discovery
WO-00839,TAR-2024-COK,Delayed Coker Unit,Mechanical (Static/Vessels),Replacement,Planned,Y,Apex Turnaround Services,2024-04-15,2024-04-17,2024-04-15,2024-04-17,34.37968743360722,36.0,11,5946.0,6147.0,1689.0,1689.0,Y,N,0.0,On Plan
WO-00840,TAR-2024-COK,Delayed Coker Unit,Instrumentation,Inspection,Planned,N,Delta Mechanical Ltd,2024-04-12,2024-05-06,2024-04-13,2024-05-16,229.5,313.2,4,42302.0,53205.0,12406.0,12406.0,Y,Y,0.0,Rework / Quality
WO-00841,TAR-2024-COK,Delayed Coker Unit,Piping,Replacement,Planned,N,Delta Mechanical Ltd,2024-04-21,2024-04-25,2024-04-21,2024-04-27,63.7,88.7,7,8021.0,10723.0,1654.0,1857.0,N,N,0.0,Material Delay
WO-00842,TAR-2024-COK,Delayed Coker Unit,Mechanical (Rotating),Replacement,Emergent,N,Northgate Industrial,2024-04-28,2024-05-15,2024-04-28,2024-06-20,188.3,584.1,3,32538.0,92753.0,4696.0,6387.0,N,N,0.0,Scope Growth / Discovery
WO-00843,TAR-2024-COK,Delayed Coker Unit,Piping,Cleaning,Planned,N,Northgate Industrial,2024-04-21,2024-04-29,2024-04-22,2024-04-30,148.6,157.7,11,16049.0,16890.0,2314.0,2314.0,Y,N,0.0,Labor Productivity
WO-00844,TAR-2024-COK,Delayed Coker Unit,Mechanical (Rotating),Repair,Planned,N,Apex Turnaround Services,2024-04-06,2024-04-11,2024-04-06,2024-04-11,60.4,57.9,9,10134.0,9794.0,1932.0,1932.0,Y,N,0.0,On Plan
WO-00845,TAR-2024-COK,Delayed Coker Unit,Piping,Inspection,Planned,N,Northgate Industrial,2024-04-13,2024-04-20,2024-04-14,2024-04-21,115.1,111.9,5,13984.0,13676.0,2892.0,2892.0,Y,N,0.0,On Plan
WO-00846,TAR-2024-COK,Delayed Coker Unit,Scaffolding,Replacement,Discovery,N,Sterling TAR Contractors,2024-04-09,2024-04-14,2024-04-10,2024-04-18,75.4,123.9,7,7726.0,11536.0,2297.0,2615.0,N,N,0.0,Scope Growth / Discovery
WO-00847,TAR-2024-COK,Delayed Coker Unit,Scaffolding,Inspection,Discovery,N,In-House Maintenance,2024-03-28,2024-04-01,2024-03-29,2024-04-04,54.4,76.8,9,6575.0,8165.0,2714.0,2714.0,Y,N,0.0,Scope Growth / Discovery
WO-00848,TAR-2024-COK,Delayed Coker Unit,Mechanical (Rotating),Inspection,Planned,N,Delta Mechanical Ltd,2024-04-25,2024-04-29,2024-04-26,2024-05-01,58.7,76.3,5,10789.0,13319.0,2351.0,2351.0,Y,N,0.0,Permit / Isolation Wait
WO-00849,TAR-2024-COK,Delayed Coker Unit,Piping,Repair,Planned,N,Delta Mechanical Ltd,2024-04-26,2024-04-28,2024-04-26,2024-04-29,28.4,40.4,12,4212.0,5379.0,1450.0,1450.0,Y,Y,0.0,Rework / Quality
WO-00850,TAR-2024-COK,Delayed Coker Unit,Mechanical (Static/Vessels),Overhaul,Emergent,N,Northgate Industrial,2024-04-12,2024-04-15,2024-04-13,2024-04-17,45.8,56.2,13,7439.0,8646.0,2124.0,2124.0,Y,N,0.0,Scope Growth / Discovery
WO-00851,TAR-2024-COK,Delayed Coker Unit,Piping,Repair,Planned,N,Delta Mechanical Ltd,2024-03-20,2024-03-24,2024-03-21,2024-03-26,61.8,70.7,11,6523.0,7386.0,532.0,532.0,Y,N,0.0,Labor Productivity
WO-00852,TAR-2024-COK,Delayed Coker Unit,Mechanical (Static/Vessels),Cleaning,Discovery,Y,Apex Turnaround Services,2024-04-14,2024-04-20,2024-04-15,2024-04-23,94.34314030142981,119.3,2,16447.0,19473.0,5008.0,5008.0,Y,N,0.0,Scope Growth / Discovery
WO-00853,TAR-2024-COK,Delayed Coker Unit,Instrumentation,Inspection,Planned,N,In-House Maintenance,2024-04-02,2024-04-17,2024-04-03,2024-04-24,152.6,216.5,2,22628.0,30688.0,3379.0,3379.0,Y,N,0.0,Labor Productivity
WO-00854,TAR-2024-COK,Delayed Coker Unit,Electrical,Repair,Discovery,N,In-House Maintenance,2024-04-07,2024-04-12,2024-04-07,2024-04-14,91.7,136.9,12,13805.0,19512.0,2226.0,2226.0,Y,N,0.0,Scope Growth / Discovery
WO-00855,TAR-2024-COK,Delayed Coker Unit,Piping,Inspection,Planned,N,Northgate Industrial,2024-04-22,2024-04-25,2024-04-22,2024-04-25,36.2,38.6,3,5142.0,5363.0,1806.0,1806.0,Y,N,0.0,Inspection Hold
WO-00856,TAR-2024-COK,Delayed Coker Unit,Inspection/NDT,Replacement,Planned,N,Delta Mechanical Ltd,2024-04-23,2024-05-06,2024-04-23,2024-05-06,235.8,241.8,11,38177.0,39059.0,3528.0,3528.0,Y,N,0.0,On Plan
WO-00857,TAR-2024-COK,Delayed Coker Unit,Catalyst Handling,Inspection,Discovery,N,Sterling TAR Contractors,2024-03-25,2024-04-11,2024-03-26,2024-04-25,298.9,523.8,7,33399.0,57041.0,1978.0,1978.0,Y,N,0.0,Scope Growth / Discovery
WO-00858,TAR-2024-COK,Delayed Coker Unit,Insulation,Inspection,Planned,N,Sterling TAR Contractors,2024-03-22,2024-04-01,2024-03-23,2024-04-05,121.4,162.8,9,11810.0,14749.0,3192.0,3192.0,Y,Y,0.0,Rework / Quality
WO-00859,TAR-2024-COK,Delayed Coker Unit,Instrumentation,Cleaning,Planned,Y,In-House Maintenance,2024-04-21,2024-04-25,2024-04-22,2024-04-28,54.75235397846283,77.7,2,7521.0,10523.0,484.0,536.0,N,N,0.0,Material Delay
WO-00860,TAR-2024-COK,Delayed Coker Unit,Mechanical (Rotating),Replacement,Discovery,N,Sterling TAR Contractors,2024-04-12,2024-04-13,2024-04-12,2024-04-14,16.5,34.1,6,2762.0,5117.0,553.0,553.0,Y,Y,0.0,Scope Growth / Discovery
WO-00861,TAR-2024-COK,Delayed Coker Unit,Electrical,Cleaning,Emergent,N,Northgate Industrial,2024-03-28,2024-03-30,2024-03-28,2024-03-31,33.6,56.1,6,5044.0,8117.0,675.0,823.0,N,N,9.1,Scope Growth / Discovery
WO-00862,TAR-2024-COK,Delayed Coker Unit,Piping,Inspection,Planned,N,Sterling TAR Contractors,2024-03-25,2024-04-07,2024-03-26,2024-04-08,171.0,165.7,8,18835.0,18355.0,3360.0,3360.0,Y,N,0.0,On Plan
WO-00863,TAR-2024-COK,Delayed Coker Unit,Mechanical (Rotating),Cleaning,Discovery,N,In-House Maintenance,2024-03-22,2024-03-23,2024-03-23,2024-03-24,8.3,10.9,5,1301.0,1713.0,89.0,121.0,N,N,0.0,Scope Growth / Discovery
WO-00864,TAR-2024-COK,Delayed Coker Unit,Scaffolding,Replacement,Emergent,N,Delta Mechanical Ltd,2024-04-09,2024-04-11,2024-04-10,2024-04-14,33.2,63.0,7,3105.0,5300.0,660.0,660.0,Y,N,0.0,Scope Growth / Discovery
WO-00865,TAR-2024-COK,Delayed Coker Unit,Mechanical (Rotating),Repair,Emergent,N,Northgate Industrial,2024-03-29,2024-04-22,2024-03-30,2024-05-20,251.1,538.8,12,38659.0,79248.0,4791.0,6575.0,N,N,0.0,Scope Growth / Discovery
WO-00866,TAR-2024-COK,Delayed Coker Unit,Mechanical (Static/Vessels),Replacement,Discovery,Y,Delta Mechanical Ltd,2024-04-14,2024-04-18,2024-04-14,2024-04-22,69.48939754773339,145.7,13,10759.0,20052.0,2286.0,2286.0,Y,N,0.0,Scope Growth / Discovery
WO-00867,TAR-2024-COK,Delayed Coker Unit,Inspection/NDT,Inspection,Discovery,N,In-House Maintenance,2024-04-09,2024-04-11,2024-04-10,2024-04-14,37.9,68.7,13,6570.0,11183.0,894.0,894.0,Y,N,0.0,Scope Growth / Discovery
WO-00868,TAR-2024-COK,Delayed Coker Unit,Mechanical (Rotating),Cleaning,Discovery,N,Sterling TAR Contractors,2024-04-09,2024-04-23,2024-04-10,2024-04-30,210.1,293.9,4,38738.0,50123.0,10194.0,10194.0,Y,N,0.0,Scope Growth / Discovery
WO-00869,TAR-2024-COK,Delayed Coker Unit,Piping,Replacement,Emergent,N,Apex Turnaround Services,2024-03-19,2024-03-30,2024-03-20,2024-04-11,98.1,196.4,5,12112.0,21714.0,3016.0,3503.0,N,N,0.0,Scope Growth / Discovery
WO-00870,TAR-2024-COK,Delayed Coker Unit,Electrical,Repair,Planned,N,Delta Mechanical Ltd,2024-04-23,2024-04-24,2024-04-23,2024-04-25,15.7,24.8,2,2524.0,3764.0,642.0,791.0,N,N,0.0,Material Delay
WO-00871,TAR-2024-COK,Delayed Coker Unit,Mechanical (Static/Vessels),Cleaning,Planned,Y,In-House Maintenance,2024-04-07,2024-04-22,2024-04-07,2024-04-22,180.5528209084821,181.5,4,27346.0,27461.0,5449.0,5449.0,Y,N,0.0,On Plan
WO-00872,TAR-2024-COK,Delayed Coker Unit,Inspection/NDT,Replacement,Planned,Y,Northgate Industrial,2024-04-15,2024-05-16,2024-04-16,2024-05-25,368.2857075280888,465.5,2,68199.0,83847.0,8918.0,8918.0,Y,Y,0.0,Rework / Quality
WO-00873,TAR-2024-COK,Delayed Coker Unit,Mechanical (Rotating),Overhaul,Emergent,N,Sterling TAR Contractors,2024-03-23,2024-04-05,2024-03-23,2024-04-06,159.9,167.6,2,25546.0,26810.0,3119.0,3303.0,N,N,15.2,On Plan
WO-00874,TAR-2024-COK,Delayed Coker Unit,Piping,Repair,Discovery,N,Delta Mechanical Ltd,2024-04-25,2024-05-14,2024-04-25,2024-05-19,157.6,202.0,10,23392.0,27610.0,8420.0,8420.0,Y,N,0.0,Scope Growth / Discovery
WO-00875,TAR-2024-COK,Delayed Coker Unit,Catalyst Handling,Cleaning,Planned,N,Sterling TAR Contractors,2024-04-21,2024-04-26,2024-04-21,2024-04-28,79.8,115.6,5,11570.0,15449.0,2924.0,2924.0,Y,N,13.6,Safety Stand-down
WO-00876,TAR-2024-COK,Delayed Coker Unit,Mechanical (Static/Vessels),Repair,Planned,Y,Apex Turnaround Services,2024-04-26,2024-05-05,2024-04-27,2024-05-07,171.50008686723635,194.6,4,27224.0,30047.0,6261.0,6261.0,Y,N,0.0,Permit / Isolation Wait
WO-00877,TAR-2024-COK,Delayed Coker Unit,Mechanical (Static/Vessels),Inspection,Planned,N,In-House Maintenance,2024-04-08,2024-04-15,2024-04-08,2024-04-15,111.8,113.7,7,19380.0,19624.0,5020.0,5020.0,Y,N,0.0,On Plan
WO-00878,TAR-2024-COK,Delayed Coker Unit,Insulation,Inspection,Planned,N,Apex Turnaround Services,2024-04-07,2024-04-13,2024-04-07,2024-04-14,102.2,123.0,6,11452.0,14399.0,4846.0,6448.0,N,N,10.1,Material Delay
